5,2,240,1,5,2.083181,-103,255_$GNGGA,215315.00,0439.38408,N,07405.33245,W,1,12,0.64,2565.6,M,4.6,M,,*5C_
5,2,240,1,5,2.083181,-97,255_$GNGGA,215308.00,0439.38419,N,07405.33246,W,1,12,0.64,2566.0,M,4.6,M,,*56_
5,2,240,1,4,2.083181,-98,255_$GNGGA,215240.00,0439.38443,N,07405.33249,W,1,12,0.69,2565.1,M,4.6,M,,*54_
5,2,240,1,4,2.083181,-97,255_$GNGGA,215233.00,0439.38454,N,07405.33247,W,1,12,0.64,2565.4,M,4.6,M,,*50_
5,2,240,1,4,2.083181,-98,255_$GNGGA,215224.00,0439.38484,N,07405.33254,W,1,12,0.69,2565.9,M,4.6,M,,*59_
5,2,240,1,3,0.000000,-97,255_$GNGGA,215212.00,0439.38512,N,07405.33246,W,1,12,0.64,2566.6,M,4.6,M,,*50_
5,2,240,1,3,0.000000,-96,255_$GNGGA,215202.00,0439.38521,N,07405.33242,W,1,12,0.69,2566.8,M,4.6,M,,*56_
5,2,240,1,3,2.083181,-98,255_$GNGGA,215148.00,0439.38536,N,07405.33220,W,1,12,0.69,2567.6,M,4.6,M,,*56_
5,2,240,1,3,2.083181,-97,255_$GNGGA,215140.00,0439.38549,N,07405.33195,W,1,12,0.67,2568.0,M,4.6,M,,*5C_
5,2,240,1,3,2.083181,-99,255_$GNGGA,215132.00,0439.38553,N,07405.33200,W,1,12,0.67,2567.8,M,4.6,M,,*5A_
5,2,240,1,3,2.083181,-95,255_$GNGGA,215126.00,0439.38553,N,07405.33197,W,1,12,0.67,2567.9,M,4.6,M,,*53_
5,2,240,1,3,2.083181,-96,255_$GNGGA,215114.00,0439.38550,N,07405.33190,W,1,12,0.67,2568.1,M,4.6,M,,*51_
5,2,240,1,3,2.083181,-95,255_$GNGGA,215102.00,0439.38547,N,07405.33180,W,1,12,0.67,2568.2,M,4.6,M,,*52_
5,2,240,1,3,2.083181,-97,255_$GNGGA,215050.00,0439.38549,N,07405.33186,W,1,12,0.67,2568.0,M,4.6,M,,*5E_
5,2,240,1,3,2.083181,-96,255_$GNGGA,215038.00,0439.38541,N,07405.33188,W,1,12,0.67,2567.7,M,4.6,M,,*5E_
5,2,240,1,3,2.083181,-96,255_$GNGGA,215026.00,0439.38536,N,07405.33193,W,1,12,0.67,2567.6,M,4.6,M,,*5A_
5,2,240,1,3,2.083181,-97,255_$GNGGA,215014.00,0439.38531,N,07405.33189,W,1,12,0.72,2567.6,M,4.6,M,,*53_
5,2,240,1,3,2.083181,-97,255_$GNGGA,215002.00,0439.38529,N,07405.33184,W,1,12,0.72,2567.6,M,4.6,M,,*50_
5,2,240,1,3,2.083181,-97,255_$GNGGA,214950.00,0439.38533,N,07405.33177,W,1,12,0.70,2567.6,M,4.6,M,,*5A_
5,2,240,1,3,2.083181,-97,255_$GNGGA,214938.00,0439.38546,N,07405.33172,W,1,12,0.73,2567.3,M,4.6,M,,*55_
5,2,240,1,3,2.083181,-96,255_$GNGGA,214926.00,0439.38558,N,07405.33191,W,1,12,1.05,2567.1,M,4.6,M,,*5A_
5,2,240,1,3,2.083181,-96,255_$GNGGA,214914.00,0439.38557,N,07405.33215,W,1,12,0.93,2567.0,M,4.6,M,,*54_
5,2,240,1,3,2.083181,-96,255_$GNGGA,214902.00,0439.38552,N,07405.33211,W,1,12,0.93,2567.2,M,4.6,M,,*50_
5,2,240,1,3,2.083181,-97,255_$GNGGA,214850.00,0439.38514,N,07405.33159,W,1,12,1.07,2566.7,M,4.6,M,,*53_
5,2,240,1,3,2.083181,-95,255_$GNGGA,214838.00,0439.38515,N,07405.33144,W,1,12,1.06,2567.2,M,4.6,M,,*55_
5,2,240,1,3,2.083181,-97,255_$GNGGA,214826.00,0439.38519,N,07405.33127,W,1,12,1.21,2567.4,M,4.6,M,,*50_
5,2,240,1,3,2.083181,-96,255_$GNGGA,214814.00,0439.38554,N,07405.33135,W,1,12,0.93,2567.5,M,4.6,M,,*52_
5,2,240,1,3,2.083181,-96,255_$GNGGA,214802.00,0439.38564,N,07405.33145,W,1,12,0.93,2566.7,M,4.6,M,,*52_
5,2,240,1,2,2.083181,-99,255_$GNGGA,214742.00,0439.38543,N,07405.33116,W,1,12,0.94,2566.2,M,4.6,M,,*58_
5,2,240,1,2,2.083181,-96,255_$GNGGA,214733.00,0439.38545,N,07405.33109,W,1,12,0.94,2566.6,M,4.6,M,,*52_
5,2,240,1,1,2.083181,-98,255_$GNGGA,214718.00,0439.38528,N,07405.33061,W,1,12,0.94,2567.9,M,4.6,M,,*51_
5,2,240,1,1,2.083181,-98,255_$GNGGA,214705.00,0439.38514,N,07405.33021,W,1,12,0.94,2568.8,M,4.6,M,,*58_
5,2,240,0,0,0.000000,-96,255_$GNGGA,214648.00,0439.38421,N,07405.33371,W,1,10,1.42,2570.3,M,4.6,M,,*5B_
5,2,240,0,0,0.000000,-98,255_$GNGGA,214640.00,0439.38460,N,07405.33274,W,1,12,1.22,2569.6,M,4.6,M,,*5B_
5,0,0,0,0,0,0,0_$ 
