1,2,240,98,98,2.373718,-86,255_,204032.00,0438.09695,N,07404.10474,W,1,12,0.53,2589.0,M,4.7,M,,*5A_
1,2,240,97,97,2.379721,-91,255_,203950.00,0438.09734,N,07404.10464,W,1,12,0.52,2587.7,M,4.7,M,,*53_
1,2,240,96,96,2.373910,-90,255_,203908.00,0438.09757,N,07404.10439,W,1,12,0.54,2587.2,M,4.7,M,,*50_
1,2,240,95,95,2.363597,-91,255_,203827.00,0438.09744,N,07404.10401,W,1,12,0.53,2586.3,M,4.7,M,,*52_
1,2,240,94,94,2.367831,-88,255_,203746.00,0438.09720,N,07404.10404,W,1,12,0.54,2586.2,M,4.7,M,,*5B_
1,2,240,93,93,2.363914,-89,255_,203705.00,0438.09691,N,07404.10358,W,1,12,0.52,2586.2,M,4.7,M,,*5F_
1,2,240,92,92,2.360222,-91,255_,203624.00,0438.09686,N,07404.10397,W,1,12,0.53,2587.4,M,4.7,M,,*5E_
1,2,240,91,91,2.366839,-89,255_,203543.00,0438.09665,N,07404.10362,W,1,12,0.54,2588.1,M,4.7,M,,*56_
1,2,240,90,90,2.368076,-90,255_,203502.00,0438.09653,N,07404.10337,W,1,12,0.55,2590.2,M,4.7,M,,*5D_
1,2,240,89,89,2.366687,-90,255_,203421.00,0438.09636,N,07404.10283,W,1,12,0.53,2591.1,M,4.7,M,,*54_
1,2,240,88,88,2.366540,-86,255_,203340.00,0438.09634,N,07404.10187,W,1,12,0.53,2590.8,M,4.7,M,,*59_
1,2,240,87,87,2.360574,-91,255_,203259.00,0438.09630,N,07404.10211,W,1,12,0.53,2591.0,M,4.7,M,,*51_
1,2,240,86,86,2.359826,-89,255_,203218.00,0438.09658,N,07404.10257,W,1,12,0.53,2589.7,M,4.7,M,,*56_
1,2,240,85,85,2.368279,-90,255_,203137.00,0438.09621,N,07404.10313,W,1,12,0.55,2591.7,M,4.7,M,,*58_
1,2,240,84,84,2.369189,-87,255_,203056.00,0438.09590,N,07404.10320,W,1,12,0.58,2591.9,M,4.7,M,,*54_
1,2,240,83,83,2.366683,-86,255_,203015.00,0438.09630,N,07404.10350,W,1,12,0.53,2590.7,M,4.7,M,,*59_
1,2,240,82,82,2.359489,-86,255_,202934.00,0438.09622,N,07404.10296,W,1,12,0.53,2591.0,M,4.7,M,,*5C_
1,2,240,81,81,2.366338,-86,255_,202852.00,0438.09623,N,07404.10265,W,1,12,0.55,2589.7,M,4.7,M,,*58_
1,2,240,80,80,2.381777,-85,255_,202810.00,0438.09647,N,07404.10340,W,1,12,0.54,2589.5,M,4.7,M,,*59_
1,2,240,79,79,2.368202,-89,255_,202729.00,0438.09675,N,07404.10419,W,1,12,0.53,2588.4,M,4.7,M,,*51_
1,2,240,78,78,2.361465,-90,255_,202648.00,0438.09703,N,07404.10465,W,1,12,0.53,2587.6,M,4.7,M,,*51_
1,2,240,77,77,2.364121,-90,255_,202607.00,0438.09704,N,07404.10466,W,1,12,0.54,2588.3,M,4.7,M,,*53_
1,2,240,76,76,2.366130,-90,255_,202526.00,0438.09660,N,07404.10342,W,1,12,0.53,2588.8,M,4.7,M,,*5D_
1,2,240,75,75,2.358489,-90,255_,202445.00,0438.09626,N,07404.10302,W,1,12,0.54,2590.0,M,4.7,M,,*59_
1,2,240,74,74,2.359450,-92,255_,202404.00,0438.09673,N,07404.10379,W,1,12,0.55,2590.6,M,4.7,M,,*57_
1,2,240,73,73,2.360272,-88,255_,202323.00,0438.09684,N,07404.10435,W,1,12,0.55,2590.2,M,4.7,M,,*56_
1,2,240,72,72,2.364277,-88,255_,202242.00,0438.09710,N,07404.10484,W,1,12,0.55,2589.4,M,4.7,M,,*58_
1,2,240,71,71,2.367468,-89,255_,202201.00,0438.09688,N,07404.10410,W,1,12,0.55,2587.3,M,4.7,M,,*5B_
1,2,240,70,70,2.364425,-89,255_,202121.00,0438.09682,N,07404.10362,W,1,12,0.53,2588.0,M,4.7,M,,*58_
1,2,240,69,69,2.361051,-89,255_,202040.00,0438.09684,N,07404.10349,W,1,12,0.53,2588.2,M,4.7,M,,*53_
1,2,240,68,68,2.366469,-91,255_,201959.00,0438.09631,N,07404.10250,W,1,12,0.53,2587.9,M,4.7,M,,*52_
1,2,240,67,67,2.364400,-92,255_,201918.00,0438.09603,N,07404.10250,W,1,12,0.54,2589.4,M,4.7,M,,*52_
1,2,240,66,66,2.364464,-91,255_,201837.00,0438.09635,N,07404.10236,W,1,12,0.54,2588.1,M,4.7,M,,*5F_
1,2,240,65,65,2.364845,-88,255_,201756.00,0438.09631,N,07404.10163,W,1,12,0.53,2586.9,M,4.7,M,,*51_
1,2,240,64,64,2.380346,-88,255_,201715.00,0438.09649,N,07404.10218,W,1,12,0.54,2588.5,M,4.7,M,,*53_
1,2,240,63,63,2.390776,-90,255_,201633.00,0438.09708,N,07404.10302,W,1,12,0.53,2591.3,M,4.7,M,,*51_
1,2,240,62,62,2.369735,-91,255_,201551.00,0438.09738,N,07404.10359,W,1,12,0.56,2593.2,M,4.7,M,,*5D_
1,2,240,61,61,2.367210,-80,255_,201510.00,0438.09741,N,07404.10377,W,1,12,0.55,2593.1,M,4.7,M,,*5A_
1,2,240,60,60,2.363320,-90,255_,201429.00,0438.09756,N,07404.10453,W,1,12,0.55,2593.7,M,4.7,M,,*50_
1,2,240,59,59,2.368136,-90,255_,201347.00,0438.09730,N,07404.10442,W,1,12,0.55,2593.7,M,4.7,M,,*5F_
1,2,240,58,58,2.367298,-86,255_,201307.00,0438.09676,N,07404.10437,W,1,12,0.56,2593.6,M,4.7,M,,*58_
1,2,240,57,57,2.363751,-91,255_,201226.00,0438.09649,N,07404.10367,W,1,12,0.58,2593.0,M,4.7,M,,*5C_
1,2,240,56,56,2.366802,-89,255_,201145.00,0438.09672,N,07404.10408,W,1,12,0.53,2593.7,M,4.7,M,,*50_
1,2,240,55,55,2.367121,-89,255_,201104.00,0438.09686,N,07404.10468,W,1,12,0.55,2593.6,M,4.7,M,,*5F_
